보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
상중이동 688-2,1,,대구광역시 서구 상중이동 688-2,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1160-10,1,,대구광역시 서구 상중이동 1160-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1160-17,1,,대구광역시 서구 상중이동 1160-17,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1033-27,1,,대구광역시 서구 상중이동 1033-27,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1095-5,1,,대구광역시 서구 상중이동 1095-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1095-14,1,,대구광역시 서구 상중이동 1095-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1098-15,1,,대구광역시 서구 상중이동 1098-15,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1098-5,1,,대구광역시 서구 상중이동 1098-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 891-29,1,,대구광역시 서구 내당2·3동 891-29,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 892-4,1,,대구광역시 서구 내당2·3동 892-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 887-15,1,,대구광역시 서구 내당2·3동 887-15,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 906-49,1,,대구광역시 서구 내당2·3동 906-49,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 906-27,1,,대구광역시 서구 내당2·3동 906-27,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 890-103,1,,대구광역시 서구 내당2·3동 890-103,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 907-6,1,,대구광역시 서구 내당2·3동 907-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 907-26,1,,대구광역시 서구 내당2·3동 907-26,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 907-46,1,,대구광역시 서구 내당2·3동 907-46,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 908-5,1,,대구광역시 서구 내당2·3동 908-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 908-6,1,,대구광역시 서구 내당2·3동 908-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 908-5,1,,대구광역시 서구 내당2·3동 908-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 908-2,1,,대구광역시 서구 내당2·3동 908-2,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 887-33,1,,대구광역시 서구 내당2·3동 887-33,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 969-21,1,,대구광역시 서구 내당2·3동 969-21,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 886-7,1,,대구광역시 서구 내당2·3동 886-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 890-36,1,,대구광역시 서구 내당2·3동 890-36,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 890-38,1,,대구광역시 서구 내당2·3동 890-38,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 56-21,1,,대구광역시 서구 내당2·3동 56-21,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 920-33,1,,대구광역시 서구 내당2·3동 920-33,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 56-69,1,,대구광역시 서구 내당2·3동 56-69,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 890-28,1,,대구광역시 서구 내당2·3동 890-28,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 890-11,1,,대구광역시 서구 내당2·3동 890-11,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 890-82,1,,대구광역시 서구 내당2·3동 890-82,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 890-6,1,,대구광역시 서구 내당2·3동 890-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 890-6,1,,대구광역시 서구 내당2·3동 890-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 92-4,1,,대구광역시 서구 비산2·3동 92-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 114-24,1,,대구광역시 서구 비산2·3동 114-24,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 93-22,1,,대구광역시 서구 비산2·3동 93-22,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 93-23,1,,대구광역시 서구 비산2·3동 93-23,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 87-8,1,,대구광역시 서구 비산2·3동 87-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-151,1,,대구광역시 서구 비산2·3동 434-151,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 93-12,1,,대구광역시 서구 비산2·3동 93-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 2874-0,1,,대구광역시 서구 비산2·3동 2874-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 93-6,1,,대구광역시 서구 비산2·3동 93-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 135-12,1,,대구광역시 서구 비산2·3동 135-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 114-24,1,,대구광역시 서구 비산2·3동 114-24,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 65-27,1,,대구광역시 서구 비산2·3동 65-27,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 117-3,1,,대구광역시 서구 비산2·3동 117-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 117-7,1,,대구광역시 서구 비산2·3동 117-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 117-5,1,,대구광역시 서구 비산2·3동 117-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 114-14,1,,대구광역시 서구 비산2·3동 114-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 119-6,1,,대구광역시 서구 비산2·3동 119-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 117-18,1,,대구광역시 서구 비산2·3동 117-18,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 118-8,1,,대구광역시 서구 비산2·3동 118-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1085-1,1,,대구광역시 서구 평리3동 1085-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1085-7,1,,대구광역시 서구 평리3동 1085-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1090-20,1,,대구광역시 서구 평리3동 1090-20,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1086-27,1,,대구광역시 서구 평리3동 1086-27,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1093-8,1,,대구광역시 서구 평리3동 1093-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1038-28,1,,대구광역시 서구 평리3동 1038-28,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1093-13,1,,대구광역시 서구 평리3동 1093-13,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1093-19,1,,대구광역시 서구 평리3동 1093-19,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1093-28,1,,대구광역시 서구 평리3동 1093-28,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1094-26,1,,대구광역시 서구 평리3동 1094-26,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1093-22,1,,대구광역시 서구 평리3동 1093-22,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1093-26,1,,대구광역시 서구 평리3동 1093-26,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1094-10,1,,대구광역시 서구 평리3동 1094-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1118-39,1,,대구광역시 서구 평리2동 1118-39,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1106-9,1,,대구광역시 서구 평리2동 1106-9,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1106-13,1,,대구광역시 서구 평리2동 1106-13,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1118-5,1,,대구광역시 서구 평리2동 1118-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1106-14,1,,대구광역시 서구 평리2동 1106-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1105-8,1,,대구광역시 서구 평리2동 1105-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1105-19,1,,대구광역시 서구 평리2동 1105-19,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1107-3,1,,대구광역시 서구 평리2동 1107-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1107-5,1,,대구광역시 서구 평리2동 1107-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1107-11,1,,대구광역시 서구 평리2동 1107-11,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 764-14,1,,대구광역시 서구 평리1동 764-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 711-37,1,,대구광역시 서구 평리1동 711-37,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 764-5,1,,대구광역시 서구 평리1동 764-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 655-4,1,,대구광역시 서구 평리1동 655-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 1046-1,1,,대구광역시 서구 평리1동 1046-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 656-31,1,,대구광역시 서구 평리1동 656-31,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 787-7,1,,대구광역시 서구 평리1동 787-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 764-19,1,,대구광역시 서구 평리1동 764-19,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 656-38,1,,대구광역시 서구 평리1동 656-38,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 657-3,1,,대구광역시 서구 평리1동 657-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 656-32,1,,대구광역시 서구 평리1동 656-32,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 764-36,1,,대구광역시 서구 평리1동 764-36,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 655-23,1,,대구광역시 서구 평리1동 655-23,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 653-13,1,,대구광역시 서구 평리1동 653-13,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 654-3,1,,대구광역시 서구 평리1동 654-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 653-10,1,,대구광역시 서구 평리1동 653-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 654-8,1,,대구광역시 서구 평리1동 654-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 655-17,1,,대구광역시 서구 평리1동 655-17,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 770-9,1,,대구광역시 서구 평리1동 770-9,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 654-1,1,,대구광역시 서구 평리1동 654-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 655-2,1,,대구광역시 서구 평리1동 655-2,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리1동 1153-2,1,,대구광역시 서구 평리1동 1153-2,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 22-8,1,,대구광역시 서구 내당1동 22-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 21-9,1,,대구광역시 서구 내당1동 21-9,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 21-14,1,,대구광역시 서구 내당1동 21-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 21-9,1,,대구광역시 서구 내당1동 21-9,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 21-12,1,,대구광역시 서구 내당1동 21-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 196-17,1,,대구광역시 서구 내당1동 196-17,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 196-28,1,,대구광역시 서구 내당1동 196-28,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 196-35,1,,대구광역시 서구 내당1동 196-35,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 196-1,1,,대구광역시 서구 내당1동 196-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 197-15,1,,대구광역시 서구 내당1동 197-15,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 197-18,1,,대구광역시 서구 내당1동 197-18,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 225-22,1,,대구광역시 서구 내당1동 225-22,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 220-10,1,,대구광역시 서구 내당1동 220-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 197-7,1,,대구광역시 서구 내당1동 197-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 197-4,1,,대구광역시 서구 내당1동 197-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 197-1,1,,대구광역시 서구 내당1동 197-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 198-1,1,,대구광역시 서구 내당1동 198-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 198-10,1,,대구광역시 서구 내당1동 198-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 198-27,1,,대구광역시 서구 내당1동 198-27,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 198-19,1,,대구광역시 서구 내당1동 198-19,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 215-15,1,,대구광역시 서구 내당1동 215-15,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 239-1,1,,대구광역시 서구 내당1동 239-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 239-12,1,,대구광역시 서구 내당1동 239-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 240-17,1,,대구광역시 서구 내당1동 240-17,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 239-3,1,,대구광역시 서구 내당1동 239-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 239-22,1,,대구광역시 서구 내당1동 239-22,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 239-9,1,,대구광역시 서구 내당1동 239-9,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 240-24,1,,대구광역시 서구 내당1동 240-24,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1035-38,1,,대구광역시 서구 내당2·3동 1035-38,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 52-9,1,,대구광역시 서구 내당2·3동 52-9,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 52-4,1,,대구광역시 서구 내당2·3동 52-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 923-139,1,,대구광역시 서구 내당2·3동 923-139,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1171-8,1,,대구광역시 서구 상중이동 1171-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1159-1,1,,대구광역시 서구 상중이동 1159-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1158-0,1,,대구광역시 서구 상중이동 1158-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1158-10,1,,대구광역시 서구 상중이동 1158-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1158-5,1,,대구광역시 서구 상중이동 1158-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1159-10,1,,대구광역시 서구 상중이동 1159-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1158-7,1,,대구광역시 서구 상중이동 1158-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1163-18,1,,대구광역시 서구 상중이동 1163-18,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1163-18,1,,대구광역시 서구 상중이동 1163-18,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 38-9,1,,대구광역시 서구 상중이동 38-9,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 38-11,1,,대구광역시 서구 상중이동 38-11,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 45-16,1,,대구광역시 서구 상중이동 45-16,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 42-1,1,,대구광역시 서구 상중이동 42-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 41-24,1,,대구광역시 서구 상중이동 41-24,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 41-14,1,,대구광역시 서구 상중이동 41-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1088-10,1,,대구광역시 서구 상중이동 1088-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1098-8,1,,대구광역시 서구 상중이동 1098-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1136-28,1,,대구광역시 서구 상중이동 1136-28,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1136-43,1,,대구광역시 서구 상중이동 1136-43,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1136-45,1,,대구광역시 서구 상중이동 1136-45,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1136-38,1,,대구광역시 서구 상중이동 1136-38,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 1136-37,1,,대구광역시 서구 상중이동 1136-37,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 42-40,1,,대구광역시 서구 상중이동 42-40,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 721-46,1,,대구광역시 서구 상중이동 721-46,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 721-1,1,,대구광역시 서구 상중이동 721-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 720-4,1,,대구광역시 서구 상중이동 720-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 45-231,1,,대구광역시 서구 상중이동 45-231,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 45-233,1,,대구광역시 서구 상중이동 45-233,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 45-178,1,,대구광역시 서구 상중이동 45-178,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 35-18,1,,대구광역시 서구 상중이동 35-18,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 42-436,1,,대구광역시 서구 상중이동 42-436,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 42-28,1,,대구광역시 서구 상중이동 42-28,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 890-75,1,,대구광역시 서구 내당2·3동 890-75,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 890-47,1,,대구광역시 서구 내당2·3동 890-47,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 890-46,1,,대구광역시 서구 내당2·3동 890-46,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 890-20,1,,대구광역시 서구 내당2·3동 890-20,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 890-92,1,,대구광역시 서구 내당2·3동 890-92,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 884-17,1,,대구광역시 서구 내당2·3동 884-17,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 884-56,1,,대구광역시 서구 내당2·3동 884-56,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 893-11,1,,대구광역시 서구 내당2·3동 893-11,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 719-5,1,,대구광역시 서구 상중이동 719-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 719-1,1,,대구광역시 서구 상중이동 719-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 719-1,1,,대구광역시 서구 상중이동 719-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 41-16,1,,대구광역시 서구 상중이동 41-16,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 774-0,1,,대구광역시 서구 상중이동 774-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 719-1,1,,대구광역시 서구 상중이동 719-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 718-27,1,,대구광역시 서구 상중이동 718-27,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 42-614,1,,대구광역시 서구 상중이동 42-614,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 718-47,1,,대구광역시 서구 상중이동 718-47,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 716-10,1,,대구광역시 서구 상중이동 716-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 701-15,1,,대구광역시 서구 상중이동 701-15,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 702-7,1,,대구광역시 서구 상중이동 702-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 703-20,1,,대구광역시 서구 상중이동 703-20,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 707-1,1,,대구광역시 서구 상중이동 707-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 703-25,1,,대구광역시 서구 상중이동 703-25,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 703-12,1,,대구광역시 서구 상중이동 703-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 42-41,1,,대구광역시 서구 상중이동 42-41,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 706-1,1,,대구광역시 서구 상중이동 706-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
상중이동 704-14,1,,대구광역시 서구 상중이동 704-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1018-12,1,,대구광역시 서구 내당2·3동 1018-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1020-38,1,,대구광역시 서구 내당2·3동 1020-38,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1020-1,1,,대구광역시 서구 내당2·3동 1020-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1020-3,1,,대구광역시 서구 내당2·3동 1020-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1020-5,1,,대구광역시 서구 내당2·3동 1020-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1094-12,1,,대구광역시 서구 평리3동 1094-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1085-19,1,,대구광역시 서구 평리3동 1085-19,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 670-29,1,,대구광역시 서구 평리3동 670-29,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1037-9,1,,대구광역시 서구 평리3동 1037-9,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1038-18,1,,대구광역시 서구 평리3동 1038-18,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1038-3,1,,대구광역시 서구 평리3동 1038-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1038-9,1,,대구광역시 서구 평리3동 1038-9,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1038-7,1,,대구광역시 서구 평리3동 1038-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리3동 1038-15,1,,대구광역시 서구 평리3동 1038-15,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-462,1,,대구광역시 서구 비산2·3동 434-462,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-483,1,,대구광역시 서구 비산2·3동 434-483,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-525,1,,대구광역시 서구 비산2·3동 434-525,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-15,1,,대구광역시 서구 비산2·3동 434-15,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-326,1,,대구광역시 서구 비산2·3동 434-326,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-542,1,,대구광역시 서구 비산2·3동 434-542,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-536,1,,대구광역시 서구 비산2·3동 434-536,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-21,1,,대구광역시 서구 비산2·3동 434-21,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-480,1,,대구광역시 서구 비산2·3동 434-480,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-492,1,,대구광역시 서구 비산2·3동 434-492,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-496,1,,대구광역시 서구 비산2·3동 434-496,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-20,1,,대구광역시 서구 비산2·3동 434-20,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-618,1,,대구광역시 서구 비산2·3동 434-618,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-621,1,,대구광역시 서구 비산2·3동 434-621,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-188,1,,대구광역시 서구 비산2·3동 434-188,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-284,1,,대구광역시 서구 비산2·3동 434-284,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-243,1,,대구광역시 서구 비산2·3동 434-243,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-243,1,,대구광역시 서구 비산2·3동 434-243,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-309,1,,대구광역시 서구 비산2·3동 434-309,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-181,1,,대구광역시 서구 비산2·3동 434-181,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-301,1,,대구광역시 서구 비산2·3동 434-301,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-25,1,,대구광역시 서구 비산2·3동 434-25,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 195-8,1,,대구광역시 서구 내당1동 195-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 195-12,1,,대구광역시 서구 내당1동 195-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 194-39,1,,대구광역시 서구 내당1동 194-39,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 195-19,1,,대구광역시 서구 내당1동 195-19,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 224-54,1,,대구광역시 서구 내당1동 224-54,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 224-4,1,,대구광역시 서구 내당1동 224-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 224-45,1,,대구광역시 서구 내당1동 224-45,,,,,053-663-2884,대구광역시 서구청,2019.6.11
